"Time1","Time2","Lon.mean","Lon.sd","Lon.50%","Lon.2.5%","Lon.97.5%","Lat.mean","Lat.sd","Lat.50%","Lat.2.5%","Lat.97.5%"
2015-07-28 03:01:06,2015-07-28 19:08:53,14.5462184385579,4.37994624190167,14.593575445855,5.80706518294885,23.0073235382257,49.7248350834697,2.97225982018864,49.7707449286897,43.5669608742371,55.110751531864
2015-07-28 19:08:53,2015-07-29 03:16:06,13.396600153591,3.2829589569061,13.2760966634178,7.31952215760262,20.2106960148253,49.7996204857411,2.54580443320852,49.8429579480145,45.108073283664,54.6341207909065
2015-07-29 03:16:06,2015-07-29 19:33:53,12.2416042740444,4.1203140675013,12.2721058930148,4.10078736880035,20.3651761196104,51.374963800063,2.77332079516075,51.3677012564034,45.7363800825139,56.3384836155202
2015-07-29 19:33:53,2015-07-30 03:01:02,12.0984706440581,3.30682349041694,12.0282753547092,5.75127993508783,18.8487879550654,52.6877936932131,2.05090423821567,52.7342971885221,48.8231503663659,56.4379879425812
2015-07-30 03:01:02,2015-07-30 19:33:53,13.225114704794,5.02988053962504,13.0477172354475,3.49960479446443,23.4673176566254,53.1504732981512,3.041142723732,53.1301899430449,47.2467447444901,58.8930606689649
2015-07-30 19:33:53,2015-07-31 02:56:06,13.0585644126231,3.19010309699551,13.0386137553676,7.13966059830961,19.3143095598521,53.3097295983092,2.08875590906924,53.3395241504234,49.1963601826481,57.2453079470437
2015-07-31 02:56:06,2015-07-31 19:23:53,12.8140379501443,4.55391096436449,12.6455386994868,4.30692394563257,22.1751970015828,52.6989920755031,2.96442982224657,52.7057947192515,47.1156702120299,58.6088399226506
2015-07-31 19:23:53,2015-08-01 03:16:06,12.1493620577791,3.06007910518219,12.0820712693642,6.18102820991211,18.3645923327734,51.5738949891078,2.3934901239418,51.5677856331672,46.8970735798504,56.5689685241316
2015-08-01 03:16:06,2015-08-01 19:23:53,11.5034373689816,4.47222429867996,11.6837292807723,2.35168466390776,20.0049393781484,51.4883790219088,3.03354860716848,51.3534743060812,45.7517191078356,57.4372875604382
2015-08-01 19:23:53,2015-08-02 03:16:06,11.666852409344,3.07736709720373,11.7169743469941,5.3609941425907,17.5140844550836,51.5421267468309,2.27851942820238,51.5522674232428,47.2747198003532,55.7489124859489
2015-08-02 03:16:06,2015-08-02 19:23:53,11.7690377573583,4.4332459675556,11.8470732160117,2.85238804564007,20.4825064599247,52.2119118454936,2.86572767575687,52.3603980426641,46.325552914606,57.8587168970552
2015-08-02 19:23:53,2015-08-03 03:06:06,12.3176783838715,3.2263344602951,12.2654431927562,6.33603682346785,18.7879787824888,53.0099844213835,2.0994123068647,52.9969843174912,49.0288398861031,57.2234269216098
2015-08-03 03:06:06,2015-08-03 19:23:53,11.7653834974342,4.63819750047587,11.9641713176673,2.80885944297034,20.7920051177155,52.9075378999661,2.80424510249581,52.928724959104,47.3892273215046,58.5331232881612
2015-08-03 19:23:53,2015-08-04 03:11:06,12.8217945467003,3.27535859605554,12.7621872713731,6.58988958188649,19.3705184554457,52.3828495581576,2.40592945226181,52.5397412627046,47.2188947668861,56.6171840207146
2015-08-04 03:11:06,2015-08-04 18:53:53,14.4504819247384,4.33713205223119,14.479705722691,5.92718538447291,23.1708972561081,51.0765156204212,3.19194992553207,50.9324201835732,45.1603115928098,57.135445940504
